customer_id,customer_name,age_group,gender,country,purchase_channel
CUST44901,Shannon Saunders,46-55,Female,United States,Online Store
CUST44902,Erica Lucero,46-55,Female,Australia,Retail Store
CUST44903,Nicholas Miller,36-45,Male,Canada,Carrier Store
CUST44904,Jeffrey Wilson,26-35,Other,Australia,Third-Party Marketplace
CUST44905,Audrey Pratt,46-55,Other,United Kingdom,Carrier Store
CUST44906,Stephen Bell,18-25,Male,India,Third-Party Marketplace
CUST44907,Mrs. Tamara Reyes MD,46-55,Female,United Kingdom,Retail Store
CUST44908,Michele Cervantes,18-25,Other,United States,Retail Store
CUST44909,Beth Armstrong,26-35,Female,Canada,Carrier Store
CUST44910,Kristopher Mcdonald,26-35,Female,India,Third-Party Marketplace
CUST44911,Jeffrey Cox,26-35,Other,United States,Retail Store
CUST44912,Luke Lloyd,36-45,Other,India,Third-Party Marketplace
CUST44913,Dean Holden,18-25,Male,Canada,Third-Party Marketplace
CUST44914,Tina Mitchell,56+,Male,United Kingdom,Online Store
CUST44915,Harold Jennings,46-55,Male,Canada,Retail Store
CUST44916,Denise Ward,46-55,Female,India,Retail Store
CUST44917,Mr. Kevin Reyes II,36-45,Female,Canada,Third-Party Marketplace
CUST44918,Aaron Adams,46-55,Other,United Kingdom,Third-Party Marketplace
CUST44919,Shari Dickerson,18-25,Female,Australia,Third-Party Marketplace
CUST44920,Mr. Joseph Scott,36-45,Male,United States,Retail Store
CUST44921,Christopher Gonzalez,26-35,Male,Canada,Third-Party Marketplace
CUST44922,Keith Torres,56+,Other,Australia,Online Store
CUST44923,Brandon Smith,18-25,Female,Australia,Third-Party Marketplace
CUST44924,Cindy Gonzalez,36-45,Female,United Kingdom,Online Store
CUST44925,James Krueger MD,56+,Male,Australia,Third-Party Marketplace
CUST44926,Brady Maddox,36-45,Female,United States,Carrier Store
CUST44927,Jason Smith,18-25,Female,India,Third-Party Marketplace
CUST44928,Patrick Richardson,26-35,Female,United Kingdom,Carrier Store
CUST44929,Robert Brown,56+,Female,Australia,Retail Store
CUST44930,Russell Kelley,56+,Other,United Kingdom,Online Store
CUST44931,Todd Higgins,18-25,Other,Canada,Online Store
CUST44932,Doris Richardson,26-35,Male,United Kingdom,Carrier Store
CUST44933,William Robinson,18-25,Other,United States,Online Store
CUST44934,Sean Juarez,46-55,Female,Australia,Third-Party Marketplace
CUST44935,Donald Greer,56+,Other,India,Retail Store
CUST44936,Rebecca Hull,46-55,Female,India,Retail Store
CUST44937,Autumn Fields,18-25,Other,United States,Third-Party Marketplace
CUST44938,Juan Lawson,56+,Male,Australia,Retail Store
CUST44939,Latoya Graham,26-35,Male,United Kingdom,Carrier Store
CUST44940,Lindsay Alexander,46-55,Male,Canada,Online Store
CUST44941,Brian Tucker,26-35,Female,India,Online Store
CUST44942,Lauren Ruiz,46-55,Male,United Kingdom,Carrier Store
CUST44943,Allison Flores,26-35,Female,Canada,Carrier Store
CUST44944,Jacob Brock,36-45,Male,India,Third-Party Marketplace
CUST44945,Melinda Torres,18-25,Male,Canada,Carrier Store
CUST44946,Brett Hammond,36-45,Male,United Kingdom,Online Store
CUST44947,Laura Aguilar,56+,Female,United States,Carrier Store
CUST44948,Rebecca Wallace,18-25,Other,United Kingdom,Carrier Store
CUST44949,Mark Leblanc,56+,Female,India,Retail Store
CUST44950,Linda Martinez,46-55,Other,India,Online Store
CUST44951,Steven Snyder,26-35,Female,Australia,Third-Party Marketplace
CUST44952,Brandy Gibson,56+,Female,United Kingdom,Third-Party Marketplace
CUST44953,Nathaniel Baker,18-25,Other,Australia,Third-Party Marketplace
CUST44954,Stephanie Gross,56+,Male,India,Third-Party Marketplace
CUST44955,Haley Smith,18-25,Male,Australia,Online Store
CUST44956,Kyle Pierce,36-45,Male,United Kingdom,Carrier Store
CUST44957,Ashley Cummings DVM,26-35,Other,United States,Retail Store
CUST44958,Timothy Tucker,56+,Other,United Kingdom,Retail Store
CUST44959,Kevin Holder,46-55,Female,United States,Third-Party Marketplace
CUST44960,Kyle Rivers,46-55,Male,Australia,Retail Store
CUST44961,Tiffany Gonzalez,56+,Male,United Kingdom,Retail Store
CUST44962,Barbara Stevens,56+,Female,Canada,Carrier Store
CUST44963,Joseph Smith,26-35,Male,Canada,Third-Party Marketplace
CUST44964,Michelle Charles,36-45,Male,United Kingdom,Retail Store
CUST44965,Mark Wright,56+,Other,India,Third-Party Marketplace
CUST44966,Brian Benson,56+,Male,United States,Online Store
CUST44967,John Smith,56+,Female,Canada,Online Store
CUST44968,Kelly Young,18-25,Female,Australia,Online Store
CUST44969,William Thomas,26-35,Female,United Kingdom,Third-Party Marketplace
CUST44970,Arthur White,36-45,Female,India,Third-Party Marketplace
CUST44971,Amber Thomas,56+,Other,India,Carrier Store
CUST44972,Tonya Schmidt,26-35,Male,India,Carrier Store
CUST44973,Melissa Ward,26-35,Male,India,Retail Store
CUST44974,Jeffrey Wheeler,26-35,Female,Canada,Retail Store
CUST44975,Jeanette Wong,56+,Other,United Kingdom,Online Store
CUST44976,Peter Carr,18-25,Male,Canada,Retail Store
CUST44977,Glenn Morrison,46-55,Other,Australia,Retail Store
CUST44978,Jeremy Sheppard,56+,Male,India,Carrier Store
CUST44979,Tim Johnson,36-45,Male,India,Online Store
CUST44980,Kevin Ferguson,46-55,Other,United Kingdom,Carrier Store
CUST44981,Harold Hall,26-35,Male,Australia,Retail Store
CUST44982,Dennis Wilson MD,46-55,Female,Canada,Third-Party Marketplace
CUST44983,Donald Haas,46-55,Other,United States,Online Store
CUST44984,Ryan Peterson MD,56+,Female,United States,Online Store
CUST44985,Tina Armstrong,36-45,Other,Australia,Retail Store
CUST44986,Rebecca Diaz,46-55,Male,India,Third-Party Marketplace
CUST44987,Aaron Richards,46-55,Other,United Kingdom,Retail Store
CUST44988,Wyatt Osborn,46-55,Female,Australia,Retail Store
CUST44989,Erika Hogan,46-55,Male,United States,Online Store
CUST44990,Chelsea Edwards,46-55,Female,India,Retail Store
CUST44991,Rachel Drake,26-35,Other,Australia,Online Store
CUST44992,Jonathan White,18-25,Female,India,Third-Party Marketplace
CUST44993,Jimmy Ellison,18-25,Male,Canada,Retail Store
CUST44994,William Griffin,26-35,Female,United States,Third-Party Marketplace
CUST44995,Brian Perkins,36-45,Female,India,Retail Store
CUST44996,Kimberly Bush,46-55,Male,India,Third-Party Marketplace
CUST44997,Nathaniel Rodriguez,36-45,Male,Canada,Online Store
CUST44998,Todd Stein MD,18-25,Female,Canada,Online Store
CUST44999,Isabel Powell,18-25,Male,India,Third-Party Marketplace
CUST45000,Bruce Arnold,36-45,Female,Canada,Third-Party Marketplace
CUST45001,Elizabeth Luna,56+,Female,India,Carrier Store
CUST45002,Anna Nolan,46-55,Male,Canada,Retail Store
CUST45003,Erin Silva,18-25,Male,India,Retail Store
CUST45004,Benjamin Cruz,18-25,Male,United States,Carrier Store
CUST45005,Daniel Wilson,18-25,Female,United States,Retail Store
CUST45006,Michael Lawrence,56+,Other,United Kingdom,Online Store
CUST45007,Steve Flores,18-25,Female,Canada,Online Store
CUST45008,Heather Fox,26-35,Female,United States,Retail Store
CUST45009,Charles Jenkins,36-45,Male,United States,Carrier Store
CUST45010,Daniel Owens,26-35,Female,United States,Retail Store
CUST45011,Brittany Mccarthy,36-45,Male,United Kingdom,Online Store
CUST45012,Eric Williams,56+,Female,United Kingdom,Retail Store
CUST45013,Francisco Li,46-55,Female,India,Carrier Store
CUST45014,Steven Flores,36-45,Male,United States,Retail Store
CUST45015,Kim Washington,36-45,Male,Canada,Online Store
CUST45016,Robert Marsh,26-35,Male,United States,Online Store
CUST45017,Megan Wood,36-45,Male,Canada,Online Store
CUST45018,Nicholas Walsh,36-45,Other,Australia,Retail Store
CUST45019,James Ross,36-45,Male,United Kingdom,Third-Party Marketplace
CUST45020,Linda Owens,56+,Other,Canada,Retail Store
CUST45021,Jodi Burke,46-55,Male,Canada,Third-Party Marketplace
CUST45022,Julia Hernandez,36-45,Female,United Kingdom,Retail Store
CUST45023,Judy Ferguson,36-45,Female,United States,Third-Party Marketplace
CUST45024,Katherine Arroyo,36-45,Female,Canada,Retail Store
CUST45025,Maurice Jackson,18-25,Male,Canada,Third-Party Marketplace
CUST45026,Patricia Baxter,26-35,Female,Australia,Third-Party Marketplace
CUST45027,Lisa Walter,46-55,Male,United Kingdom,Third-Party Marketplace
CUST45028,Robert Bowen,26-35,Other,United States,Third-Party Marketplace
CUST45029,Lisa Hernandez,18-25,Other,Canada,Third-Party Marketplace
CUST45030,Melissa Thomas,36-45,Male,Australia,Online Store
CUST45031,Elizabeth Foster,46-55,Male,United States,Carrier Store
CUST45032,Amanda Johns,18-25,Male,Canada,Third-Party Marketplace
CUST45033,Trevor Burnett,56+,Female,Australia,Carrier Store
CUST45034,Maria Schultz,26-35,Other,United States,Retail Store
CUST45035,Shelly Reynolds,36-45,Female,Australia,Online Store
CUST45036,David Newman,56+,Female,United Kingdom,Third-Party Marketplace
CUST45037,David Smith,36-45,Female,United States,Third-Party Marketplace
CUST45038,Juan Davila,18-25,Other,Canada,Online Store
CUST45039,Dr. Ryan Morales DDS,26-35,Female,United Kingdom,Online Store
CUST45040,Sherry Thompson,56+,Male,Canada,Third-Party Marketplace
CUST45041,Jennifer Carter,36-45,Other,United States,Carrier Store
CUST45042,Kelly Smith,18-25,Female,United States,Retail Store
CUST45043,Donna Smith,18-25,Male,United States,Retail Store
CUST45044,Brenda Nichols,46-55,Female,India,Retail Store
CUST45045,Larry Riggs,18-25,Other,Australia,Online Store
CUST45046,Sean Evans,26-35,Male,Australia,Online Store
CUST45047,Jorge Reilly,56+,Male,United States,Third-Party Marketplace
CUST45048,Lisa Payne,46-55,Female,Australia,Retail Store
CUST45049,Ann Moore,56+,Other,United Kingdom,Carrier Store
CUST45050,Jeffrey Fitzgerald,46-55,Female,United States,Third-Party Marketplace
CUST45051,Mia Taylor,56+,Male,Australia,Online Store
CUST45052,Vanessa Thomas,18-25,Female,India,Retail Store
CUST45053,Alexander Jones,46-55,Other,Canada,Third-Party Marketplace
CUST45054,Andrea Anderson,56+,Other,India,Online Store
CUST45055,Cynthia Davis,18-25,Male,United Kingdom,Retail Store
CUST45056,Earl Price,26-35,Male,Canada,Retail Store
CUST45057,Jennifer Cabrera,56+,Female,India,Carrier Store
CUST45058,Michele Hill,26-35,Other,United Kingdom,Carrier Store
CUST45059,Mary Johnston,56+,Other,Australia,Online Store
CUST45060,Jenny Davis,56+,Male,Canada,Online Store
CUST45061,Tina Walters,26-35,Other,United States,Online Store
CUST45062,Michael Rasmussen,18-25,Other,United States,Retail Store
CUST45063,Charlotte Henderson,46-55,Female,Canada,Online Store
CUST45064,Angela Lawrence DDS,56+,Other,India,Online Store
CUST45065,James Morgan,26-35,Male,United States,Online Store
CUST45066,Robert Pierce,46-55,Male,India,Online Store
CUST45067,Holly Woods,36-45,Female,Canada,Third-Party Marketplace
CUST45068,Kristi Rodriguez,36-45,Other,Canada,Third-Party Marketplace
CUST45069,Edward Lee,56+,Male,Canada,Carrier Store
CUST45070,Clifford Andersen,56+,Female,Canada,Third-Party Marketplace
CUST45071,Noah Williams,18-25,Other,United States,Carrier Store
CUST45072,Guy Crosby,46-55,Male,India,Carrier Store
CUST45073,Robert Hunter,46-55,Other,India,Third-Party Marketplace
CUST45074,Tyler Gray,18-25,Other,Australia,Retail Store
CUST45075,Danielle Arroyo,56+,Other,United States,Retail Store
CUST45076,Kenneth Cohen,46-55,Other,United States,Retail Store
CUST45077,Justin Williams,56+,Male,United States,Carrier Store
CUST45078,Anita Woods,46-55,Female,United Kingdom,Third-Party Marketplace
CUST45079,Belinda Zimmerman,46-55,Female,Australia,Carrier Store
CUST45080,Billy Martin,18-25,Other,Australia,Online Store
CUST45081,Rebecca Richardson,46-55,Male,Australia,Third-Party Marketplace
CUST45082,Traci Avery,46-55,Female,United States,Carrier Store
CUST45083,Robin Bush,36-45,Other,Canada,Third-Party Marketplace
CUST45084,Alison Michael,18-25,Other,India,Third-Party Marketplace
CUST45085,Sarah Shaw,18-25,Other,Canada,Online Store
CUST45086,Joseph Williams,46-55,Male,Canada,Retail Store
CUST45087,Steven King,26-35,Female,United Kingdom,Retail Store
CUST45088,Chloe Wilkerson,36-45,Other,Australia,Retail Store
CUST45089,Mark Hill,46-55,Male,India,Retail Store
CUST45090,Richard Alvarez,26-35,Male,United Kingdom,Carrier Store
CUST45091,Gabriel Shah,46-55,Female,Australia,Online Store
CUST45092,James Jackson,46-55,Male,United States,Online Store
CUST45093,Leah Simon,56+,Female,United States,Online Store
CUST45094,Bradley Garza,36-45,Female,Australia,Online Store
CUST45095,Briana Pope MD,18-25,Male,India,Retail Store
CUST45096,Marissa Peterson,46-55,Male,Canada,Third-Party Marketplace
CUST45097,Terry Wolf,26-35,Male,India,Carrier Store
CUST45098,Richard Fry,46-55,Other,India,Third-Party Marketplace
CUST45099,Matthew Conway,26-35,Male,United Kingdom,Online Store
CUST45100,Jeremy Vazquez,56+,Female,India,Online Store
CUST45101,Steven Roberts,36-45,Female,Canada,Retail Store
CUST45102,Julia Ortiz,56+,Female,India,Online Store
CUST45103,Austin Martin,56+,Other,Australia,Online Store
CUST45104,Madison Jenkins,36-45,Female,Canada,Carrier Store
CUST45105,Austin Christensen,26-35,Male,Canada,Online Store
CUST45106,Amanda Yang,18-25,Female,United Kingdom,Retail Store
CUST45107,Michael Walsh,56+,Male,Canada,Third-Party Marketplace
CUST45108,Kevin Mckinney,26-35,Male,India,Online Store
CUST45109,Rachel Bishop,18-25,Male,Australia,Retail Store
CUST45110,Virginia Dudley,46-55,Female,Canada,Third-Party Marketplace
CUST45111,Eric Fuentes II,18-25,Female,Canada,Third-Party Marketplace
CUST45112,Joseph Roth,56+,Male,India,Retail Store
CUST45113,Matthew Moore,18-25,Female,United Kingdom,Carrier Store
CUST45114,Christine Brewer,46-55,Male,India,Carrier Store
CUST45115,Gregory Bailey,26-35,Other,United States,Online Store
CUST45116,Amanda Franklin,56+,Female,United States,Third-Party Marketplace
CUST45117,William Estrada,18-25,Female,United Kingdom,Carrier Store
CUST45118,Robert Stone,46-55,Female,Australia,Third-Party Marketplace
CUST45119,Kimberly Carey,18-25,Female,United Kingdom,Carrier Store
CUST45120,Mary Burton,26-35,Female,Australia,Online Store
CUST45121,Carl Anderson,46-55,Other,Australia,Online Store
CUST45122,Jacqueline Green,18-25,Other,Australia,Carrier Store
CUST45123,Justin Martinez,56+,Female,Australia,Online Store
CUST45124,Angela Thompson,18-25,Other,United States,Retail Store
CUST45125,Patricia Hunter,18-25,Female,United States,Retail Store
CUST45126,Amber Parker,36-45,Female,Canada,Online Store
CUST45127,Glenn Stevens,46-55,Other,Australia,Online Store
CUST45128,Emily Scott,56+,Other,India,Third-Party Marketplace
CUST45129,Alexander Murphy,36-45,Other,India,Third-Party Marketplace
CUST45130,Victor Estes,26-35,Other,India,Retail Store
CUST45131,Janice Compton,46-55,Other,Canada,Online Store
CUST45132,Desiree Shannon MD,46-55,Male,United Kingdom,Online Store
CUST45133,Tiffany Powell,18-25,Female,United Kingdom,Retail Store
CUST45134,Robert Griffin,56+,Other,United States,Third-Party Marketplace
CUST45135,Brian Davis,56+,Other,United States,Third-Party Marketplace
CUST45136,Catherine Schultz,36-45,Other,India,Third-Party Marketplace
CUST45137,Norma Burnett,36-45,Female,United States,Online Store
CUST45138,Elizabeth Cummings,18-25,Female,Australia,Retail Store
CUST45139,Rebecca Alvarez,18-25,Female,United States,Carrier Store
CUST45140,Ivan Poole,36-45,Female,India,Retail Store
CUST45141,Michelle Todd,46-55,Female,Canada,Carrier Store
CUST45142,Jeffrey Padilla,36-45,Other,Canada,Third-Party Marketplace
CUST45143,Jennifer Elliott,26-35,Male,Canada,Online Store
CUST45144,Mark Moore,26-35,Male,Canada,Carrier Store
CUST45145,Sean Rivera,56+,Male,United Kingdom,Third-Party Marketplace
CUST45146,William Smith,26-35,Female,Australia,Online Store
CUST45147,Katrina Brown,18-25,Other,United Kingdom,Retail Store
CUST45148,Madeline Powell,26-35,Male,Australia,Online Store
CUST45149,Mindy Palmer,56+,Male,Australia,Third-Party Marketplace
CUST45150,Sarah Johnston,56+,Other,United Kingdom,Third-Party Marketplace
CUST45151,Gregory Terry,18-25,Male,United States,Online Store
CUST45152,Stephanie Tucker,56+,Female,United States,Carrier Store
CUST45153,Lori Martin,56+,Other,United States,Third-Party Marketplace
CUST45154,Michael Carney,56+,Female,United States,Carrier Store
CUST45155,Pamela Summers,36-45,Female,Australia,Retail Store
CUST45156,Bryan Riley,56+,Male,India,Online Store
CUST45157,Erika Rodriguez,56+,Other,Canada,Carrier Store
CUST45158,Sarah Lopez,46-55,Male,Canada,Retail Store
CUST45159,Robert Harrell,36-45,Male,United States,Third-Party Marketplace
CUST45160,John Walker,26-35,Male,India,Carrier Store
CUST45161,Steven Crosby,36-45,Other,United Kingdom,Carrier Store
CUST45162,Sarah Russell,18-25,Female,United Kingdom,Retail Store
CUST45163,James Fields,18-25,Female,Australia,Retail Store
CUST45164,David Rollins,46-55,Female,Australia,Online Store
CUST45165,Kelly Rhodes,56+,Other,United Kingdom,Online Store
CUST45166,Sharon Lee,18-25,Male,Canada,Carrier Store
CUST45167,Robert Sullivan,36-45,Male,India,Retail Store
CUST45168,Rebecca Smith,46-55,Female,India,Retail Store
CUST45169,Thomas Neal,36-45,Other,United States,Online Store
CUST45170,Logan Gonzalez,26-35,Female,United States,Carrier Store
CUST45171,Patrick Wade,56+,Female,Canada,Retail Store
CUST45172,Amanda Hernandez,56+,Male,India,Third-Party Marketplace
CUST45173,Caroline Russell,26-35,Other,Canada,Retail Store
CUST45174,James Mckinney,18-25,Other,India,Third-Party Marketplace
CUST45175,Nathan Parker,18-25,Female,India,Third-Party Marketplace
CUST45176,Leslie Dunn,56+,Other,India,Carrier Store
CUST45177,Destiny Holt,18-25,Other,Australia,Retail Store
CUST45178,Patricia Walsh,46-55,Female,Canada,Retail Store
CUST45179,Mark Huffman,56+,Other,United Kingdom,Online Store
CUST45180,Gregory Humphrey,36-45,Male,Canada,Third-Party Marketplace
CUST45181,Todd Brooks,56+,Female,Australia,Third-Party Marketplace
CUST45182,Kathryn Gross,36-45,Male,United States,Retail Store
CUST45183,Jennifer Stanton,18-25,Other,India,Online Store
CUST45184,Holly Ayala,18-25,Male,Australia,Retail Store
CUST45185,Raymond Cochran,56+,Male,India,Retail Store
CUST45186,Rebecca Tate,56+,Male,India,Retail Store
CUST45187,Misty Rogers,26-35,Male,India,Online Store
CUST45188,Shawn Vasquez,26-35,Other,United Kingdom,Online Store
CUST45189,James Maxwell,36-45,Other,Australia,Carrier Store
CUST45190,Lori Ryan,46-55,Female,Australia,Third-Party Marketplace
CUST45191,Michael Lawson,56+,Female,Canada,Third-Party Marketplace
CUST45192,Joseph Ramos,26-35,Other,Australia,Carrier Store
CUST45193,Thomas James,46-55,Female,Canada,Online Store
CUST45194,Alyssa Christian,36-45,Female,United Kingdom,Online Store
CUST45195,Amy Washington,18-25,Male,Canada,Third-Party Marketplace
CUST45196,Christopher Knight,46-55,Female,United States,Carrier Store
CUST45197,Tracy Berry,18-25,Other,United Kingdom,Third-Party Marketplace
CUST45198,Frederick Foley,26-35,Male,Canada,Online Store
CUST45199,Natasha Haley,26-35,Female,United Kingdom,Online Store
CUST45200,Joseph Bailey,56+,Other,United States,Retail Store
CUST45201,James Ortiz,18-25,Female,Australia,Third-Party Marketplace
CUST45202,Dr. Mark Garcia,18-25,Female,India,Online Store
CUST45203,Ashley Washington,26-35,Male,United States,Third-Party Marketplace
CUST45204,Timothy Baker,56+,Male,Australia,Carrier Store
CUST45205,Edward Lee,36-45,Other,Canada,Retail Store
CUST45206,Derek Doyle,26-35,Female,India,Online Store
CUST45207,Lauren Davis,36-45,Other,Australia,Carrier Store
CUST45208,Stacy Mendez,56+,Male,Australia,Online Store
CUST45209,Lauren Chen,36-45,Male,United States,Retail Store
CUST45210,Donald Brown,18-25,Female,Australia,Online Store
CUST45211,Michelle Taylor,46-55,Other,United States,Retail Store
CUST45212,Angela Chen,26-35,Other,Australia,Third-Party Marketplace
CUST45213,Scott Russell,46-55,Female,United States,Carrier Store
CUST45214,Kimberly Richards,36-45,Female,Australia,Carrier Store
CUST45215,Betty Stevenson,18-25,Female,India,Retail Store
CUST45216,Patrick Chapman,18-25,Other,Australia,Retail Store
CUST45217,Brittany Lynch,36-45,Other,India,Carrier Store
CUST45218,Vanessa Ruiz MD,46-55,Male,Canada,Third-Party Marketplace
CUST45219,David Flynn,36-45,Other,India,Online Store
CUST45220,Victoria White,36-45,Female,United States,Third-Party Marketplace
CUST45221,Ryan Ramirez,18-25,Other,United States,Retail Store
CUST45222,Mrs. Kerri Mack,18-25,Male,India,Retail Store
CUST45223,Vincent Myers,56+,Male,Canada,Online Store
CUST45224,Michael Warren,26-35,Male,Australia,Retail Store
CUST45225,Alyssa Lee,26-35,Female,Australia,Online Store
CUST45226,Jason Martinez,56+,Male,India,Retail Store
CUST45227,Julie Le,26-35,Other,Australia,Carrier Store
CUST45228,Cindy Whitaker,18-25,Other,United States,Carrier Store
CUST45229,Sarah Jones,46-55,Male,India,Carrier Store
CUST45230,Victoria Guzman,26-35,Male,Canada,Retail Store
CUST45231,Christopher Shepard,26-35,Female,Canada,Third-Party Marketplace
CUST45232,Gabriel Chang,36-45,Other,Australia,Retail Store
CUST45233,Billy Harvey,18-25,Male,Australia,Online Store
CUST45234,Rodney Harrell,18-25,Other,India,Retail Store
CUST45235,Tanya Rowland,26-35,Male,United States,Retail Store
CUST45236,Sonya Holland,18-25,Male,Canada,Online Store
CUST45237,Sherry Peck,46-55,Male,Canada,Retail Store
CUST45238,Joseph Jackson,56+,Other,Australia,Retail Store
CUST45239,Amanda Wilkerson,36-45,Female,United Kingdom,Third-Party Marketplace
CUST45240,Brenda Castillo,18-25,Female,United States,Online Store
CUST45241,Holly Reed,26-35,Female,India,Online Store
CUST45242,Lindsey Douglas,18-25,Other,United Kingdom,Third-Party Marketplace
CUST45243,Sara Brown,46-55,Male,Australia,Third-Party Marketplace
CUST45244,Steven Simon,18-25,Male,Australia,Retail Store
CUST45245,Jody Anderson,26-35,Female,United States,Third-Party Marketplace
CUST45246,Joshua Bailey,18-25,Female,United States,Carrier Store
CUST45247,Susan Lopez,18-25,Male,United States,Retail Store
CUST45248,Jeremiah Clarke,18-25,Female,United States,Third-Party Marketplace
CUST45249,Haley Martinez,56+,Other,Australia,Retail Store
CUST45250,Evan Henry,26-35,Female,India,Online Store
CUST45251,Joel Cook,26-35,Male,Australia,Online Store
CUST45252,Samantha Wise,36-45,Female,Australia,Retail Store
CUST45253,Danny Hunt,36-45,Male,United States,Retail Store
CUST45254,William Garcia,56+,Other,United Kingdom,Third-Party Marketplace
CUST45255,Timothy Pierce,36-45,Female,Canada,Carrier Store
CUST45256,Desiree Baker,56+,Female,Canada,Retail Store
CUST45257,Michael Reyes,46-55,Male,United States,Online Store
CUST45258,Andrea Ellis,56+,Female,Canada,Retail Store
CUST45259,Thomas Ramos,18-25,Other,Canada,Retail Store
CUST45260,Damon Reed,56+,Male,United States,Third-Party Marketplace
CUST45261,Michelle Decker,18-25,Other,United Kingdom,Retail Store
CUST45262,Daniel Kirk,36-45,Female,United Kingdom,Online Store
CUST45263,Jean Tucker,26-35,Other,India,Online Store
CUST45264,Amber Wall,46-55,Female,United Kingdom,Retail Store
CUST45265,Laura Barber,46-55,Female,Australia,Third-Party Marketplace
CUST45266,Monique Ramirez,46-55,Female,Canada,Carrier Store
CUST45267,Timothy Wood,26-35,Other,Australia,Carrier Store
CUST45268,Nicole Ball,36-45,Other,United States,Carrier Store
CUST45269,Kim Bryan,26-35,Male,United Kingdom,Carrier Store
CUST45270,Justin Liu,18-25,Female,Canada,Retail Store
CUST45271,Heather Lamb,18-25,Male,United Kingdom,Online Store
CUST45272,Richard Andrews,46-55,Female,India,Online Store
CUST45273,Dr. Vanessa Lawson,26-35,Male,Canada,Retail Store
CUST45274,Mrs. Brandi Sweeney,36-45,Female,United States,Online Store
CUST45275,Teresa Peck,18-25,Male,United Kingdom,Retail Store
CUST45276,Ryan Richmond,46-55,Male,India,Retail Store
CUST45277,Jennifer Murillo,46-55,Other,United Kingdom,Retail Store
CUST45278,Amber Wheeler,46-55,Male,Australia,Retail Store
CUST45279,Kayla Williams,26-35,Female,United Kingdom,Third-Party Marketplace
CUST45280,Jamie Scott,46-55,Male,Australia,Third-Party Marketplace
CUST45281,Phillip Gutierrez,18-25,Male,Canada,Online Store
CUST45282,Tonya Phelps,56+,Male,United Kingdom,Carrier Store
CUST45283,Anthony Blair,36-45,Other,Canada,Retail Store
CUST45284,James Estrada,26-35,Female,Australia,Carrier Store
CUST45285,Suzanne Baird,56+,Male,Australia,Third-Party Marketplace
CUST45286,Judy Oconnell,56+,Male,United Kingdom,Third-Party Marketplace
CUST45287,Gerald Hall,26-35,Other,Australia,Carrier Store
CUST45288,Mark Howe,26-35,Male,United States,Carrier Store
CUST45289,Ryan Mills,56+,Female,Australia,Retail Store
CUST45290,Caitlin Thomas,26-35,Male,India,Carrier Store
CUST45291,Gregory Jones,26-35,Other,Australia,Online Store
CUST45292,Sarah Sanders,18-25,Male,Canada,Retail Store
CUST45293,Brittany Martinez,18-25,Male,Australia,Retail Store
CUST45294,Mackenzie Manning,46-55,Male,Australia,Retail Store
CUST45295,Jason Wilson,18-25,Female,Australia,Retail Store
CUST45296,Jordan Garza,36-45,Other,Canada,Retail Store
CUST45297,Melanie Ramirez,56+,Female,United States,Third-Party Marketplace
CUST45298,Mike Day,26-35,Other,United States,Third-Party Marketplace
CUST45299,Katherine Rogers,26-35,Male,United States,Online Store
CUST45300,Maria Schneider,26-35,Female,United Kingdom,Retail Store
CUST45301,Cynthia Ortega,36-45,Other,United Kingdom,Retail Store
CUST45302,Kendra Barajas,26-35,Other,Australia,Online Store
CUST45303,Timothy Thomas,46-55,Male,India,Third-Party Marketplace
CUST45304,Karen Sanders,56+,Other,Australia,Carrier Store
CUST45305,Maria Nelson,18-25,Female,Canada,Carrier Store
CUST45306,Robert Rodriguez,26-35,Male,Canada,Third-Party Marketplace
CUST45307,Michael Phillips,26-35,Male,Canada,Carrier Store
CUST45308,Elizabeth Johnson,56+,Other,Australia,Online Store
CUST45309,Diana Snyder,56+,Other,Canada,Carrier Store
CUST45310,Victoria Harris,36-45,Female,Canada,Retail Store
CUST45311,Richard Phillips,26-35,Female,Canada,Online Store
CUST45312,John Nash,46-55,Other,United States,Carrier Store
CUST45313,Laura Rangel,56+,Male,Canada,Third-Party Marketplace
CUST45314,Emily Jenkins,26-35,Female,Canada,Retail Store
CUST45315,Shannon Stephens,56+,Other,Australia,Carrier Store
CUST45316,Michele Anthony,56+,Male,India,Third-Party Marketplace
CUST45317,James Benton MD,26-35,Male,Canada,Third-Party Marketplace
CUST45318,Lisa Mcneil,56+,Female,Canada,Retail Store
CUST45319,Roger Rodriguez,36-45,Other,Australia,Retail Store
CUST45320,Derrick Pena,56+,Female,United States,Retail Store
CUST45321,Henry Hartman,26-35,Male,Canada,Retail Store
CUST45322,Dr. Katelyn Garcia,18-25,Female,United States,Carrier Store
CUST45323,Mark Garza,18-25,Other,India,Carrier Store
CUST45324,Gregory Oliver,36-45,Female,Australia,Carrier Store
CUST45325,Anthony Miller,26-35,Other,Australia,Carrier Store
CUST45326,Amy Perez,56+,Female,Canada,Retail Store
CUST45327,Ashley Lopez,56+,Male,Canada,Third-Party Marketplace
CUST45328,Samantha Johnson,26-35,Female,Australia,Carrier Store
CUST45329,Jessica Estrada,26-35,Male,United Kingdom,Retail Store
CUST45330,Melissa Cunningham,36-45,Male,United States,Online Store
CUST45331,Angela Leonard,56+,Male,Australia,Retail Store
